action,risk,ats_type,ats_identifier,name,clean_name,board_url,jobs_count,sample_title_1,has_real_domain,domain_to_use,existing_db_name,existing_db_domain
insert,low,greenhouse,altisales,"AltiSales","AltiSales",https://boards.greenhouse.io/altisales,4,"Data Operations Manager (LatAm, Remote)",no,altisales.greenhouse.ats-placeholder,,
insert,low,ashby,double,"Double Fine Productions","Double Fine Productions",https://jobs.ashbyhq.com/double,7,"Customer Success Manager",no,double.ashby.ats-placeholder,,
insert,low,ashby,manex,"Manex Consulting","Manex Consulting",https://jobs.ashbyhq.com/manex,5,"Customer Impact Engineer (f/m/d)",no,manex.ashby.ats-placeholder,,
insert,med,ashby,simular,"Simular","Simular",https://jobs.ashbyhq.com/simular,15,"People & Operations Intern",no,simular.ashby.ats-placeholder,,
insert,low,greenhouse,sumologic,"Sumo Logic","Sumo Logic",https://boards.greenhouse.io/sumologic,46,"Account Executive ",no,sumologic.greenhouse.ats-placeholder,,
insert,low,greenhouse,sisense,"Sisense","Sisense",https://boards.greenhouse.io/sisense,12,"Builder Evangelist",no,sisense.greenhouse.ats-placeholder,,
insert,low,greenhouse,seesaw,"Seesaw","Seesaw",https://boards.greenhouse.io/seesaw,11,"Frontend Software Engineer",no,seesaw.greenhouse.ats-placeholder,,
insert,low,smartrecruiters,yassir,"Yassir","Yassir",https://careers.smartrecruiters.com/yassir,6,"Frontend Software Engineer (f/m/x)",no,yassir.smartrecruiters.ats-placeholder,,
skip-ats,low,lever,pattern,"Pattern Energy","Pattern Energy",https://jobs.lever.co/pattern,107,"Accounts Receivable Manager",no,pattern.lever.ats-placeholder,,
insert,low,greenhouse,appier,"Appier","Appier",https://boards.greenhouse.io/appier,82,"Account Manager, Advertising Solutions",no,appier.greenhouse.ats-placeholder,,
insert,low,smartrecruiters,welltory,"Welltory Health App","Welltory Health App",https://careers.smartrecruiters.com/welltory,1,"Monitoring Engeneer",no,welltory.smartrecruiters.ats-placeholder,,
insert,med,ashby,architect,"Architect","Architect",https://jobs.ashbyhq.com/architect,11,"Member of Technical Staff - ML Research",no,architect.ashby.ats-placeholder,,
insert,med,ashby,phantom,"Phantom","Phantom",https://jobs.ashbyhq.com/phantom,13,"Senior Software Engineer, Frontend",no,phantom.ashby.ats-placeholder,,
insert,low,greenhouse,alumis,"Alumis","Alumis",https://boards.greenhouse.io/alumis,17,"Associate Director/Senior Manager, Data Science (Statistical Programming)",no,alumis.greenhouse.ats-placeholder,,
insert,low,greenhouse,interviewkickstart,"Interview Kickstart","Interview Kickstart",https://boards.greenhouse.io/interviewkickstart,22,"Assistant Manager/ Manager, Performance Marketing",no,interviewkickstart.greenhouse.ats-placeholder,,
insert,high,lever,zingtree,"Zingtree","Zingtree",https://jobs.lever.co/zingtree,3,"SaaS Solutions Architect (Post Sales Implementation)",no,zingtree.lever.ats-placeholder,,
insert,low,greenhouse,helloheart,"Hello Heart","Hello Heart",https://boards.greenhouse.io/helloheart,19,"Art Director (Product Design)",no,helloheart.greenhouse.ats-placeholder,,
insert,low,ashby,qualified,"Qualified Health","Qualified Health",https://jobs.ashbyhq.com/qualified,12,"Senior Technical Support Specialist (PST or MST)",no,qualified.ashby.ats-placeholder,,
insert,low,greenhouse,fluxon,"Fluxon","Fluxon",https://boards.greenhouse.io/fluxon,27,"Brand & Growth Designer",no,fluxon.greenhouse.ats-placeholder,,
insert,med,lever,belong,"Belong","Belong",https://jobs.lever.co/belong,44,"Account Executive (Full Cycle)",no,belong.lever.ats-placeholder,,
insert,med,lever,weride,"WeRide.ai","WeRide.ai",https://jobs.lever.co/weride,35,"2026 Summer Intern - PhD",no,weride.lever.ats-placeholder,,
insert,low,greenhouse,researchpartnership,"Research Partnership","Research Partnership",https://boards.greenhouse.io/researchpartnership,23,"Associate Director",no,researchpartnership.greenhouse.ats-placeholder,,
insert,low,smartrecruiters,techvedika,"TechVedika","TechVedika",https://careers.smartrecruiters.com/techvedika,4,"Azure Databricks ",no,techvedika.smartrecruiters.ats-placeholder,,
insert,low,ashby,deductive,"Deductive AI","Deductive AI",https://jobs.ashbyhq.com/deductive,3,"Software Engineer Intern (Fall '24)",no,deductive.ashby.ats-placeholder,,
insert,low,smartrecruiters,digital-nirvana,"Digital Nirvana","Digital Nirvana",https://careers.smartrecruiters.com/digital-nirvana,1,"Fresher opening for PHP Developers",no,digital-nirvana.smartrecruiters.ats-placeholder,,
insert,high,lever,influ2,"Influ2","Influ2",https://jobs.lever.co/influ2,1,"Customer Success Manager",no,influ2.lever.ats-placeholder,,
insert,low,smartrecruiters,freshworks,"Freshworks","Freshworks",https://careers.smartrecruiters.com/freshworks,27,"Director, Marketing Strategy & Operations",no,freshworks.smartrecruiters.ats-placeholder,,
insert,med,lever,doxel,"Doxel","Doxel",https://jobs.lever.co/doxel,16,"Construction Analytics Solutions Engineer",no,doxel.lever.ats-placeholder,,
insert,high,lever,sapling,"Sapling","Sapling",https://jobs.lever.co/sapling,1,"pr9jp",no,sapling.lever.ats-placeholder,,
insert,low,greenhouse,rzr,"RZR","RZR",https://boards.greenhouse.io/rzr,50,"Account Executive - CN",no,rzr.greenhouse.ats-placeholder,,
insert,med,ashby,overjet,"Overjet","Overjet",https://jobs.ashbyhq.com/overjet,30,"Director of Financial Systems",no,overjet.ashby.ats-placeholder,,
insert,low,smartrecruiters,cloverleafcare,"Cloverleaf Care","Cloverleaf Care",https://careers.smartrecruiters.com/cloverleafcare,1,"Testing",no,cloverleafcare.smartrecruiters.ats-placeholder,,
insert,low,lever,mechanicalorchard,"Mechanical Orchard","Mechanical Orchard",https://jobs.lever.co/mechanicalorchard,8,"Director of Engineering, Product Infrastructure and Release Engineering",no,mechanicalorchard.lever.ats-placeholder,,
insert,low,greenhouse,swingeducation,"Swing Education","Swing Education",https://boards.greenhouse.io/swingeducation,4,"Account Executive - Southern California",no,swingeducation.greenhouse.ats-placeholder,,
insert,high,ashby,base,"Base","Base",https://jobs.ashbyhq.com/base,3,"General Inquiry",no,base.ashby.ats-placeholder,,
insert,low,greenhouse,motive,"Motive Medical Intelligence","Motive Medical Intelligence",https://boards.greenhouse.io/motive,3,"Account Director - Experiential and Sponsorship Activation  (Denver, Chicago, Lo",no,motive.greenhouse.ats-placeholder,,
insert,low,greenhouse,freenome,"Freenome","Freenome",https://boards.greenhouse.io/freenome,28,"Clinical Research Associate (Contractor)",no,freenome.greenhouse.ats-placeholder,,
insert,low,greenhouse,pronto,"Pronto Networks","Pronto Networks",https://boards.greenhouse.io/pronto,2,"Field Engineer - Saudi Arabia",no,pronto.greenhouse.ats-placeholder,,
insert,low,greenhouse,polaris,"Polaris Networks","Polaris Networks",https://boards.greenhouse.io/polaris,1,"Senior SNF Regulatory Consultant",no,polaris.greenhouse.ats-placeholder,,
insert,low,ashby,ellipsis-health,"Ellipsis Health","Ellipsis Health",https://jobs.ashbyhq.com/ellipsis-health,8,"Senior Backend Developer",no,ellipsis-health.ashby.ats-placeholder,,
insert,low,greenhouse,conviva,"Conviva","Conviva",https://boards.greenhouse.io/conviva,7,"Accountant, Payroll and Stock",no,conviva.greenhouse.ats-placeholder,,
insert,low,ashby,limelight-steel,"Limelight Steel","Limelight Steel",https://jobs.ashbyhq.com/limelight-steel,3,"Future Teammate — General Application",no,limelight-steel.ashby.ats-placeholder,,
insert,low,greenhouse,classpass,"ClassPass","ClassPass",https://boards.greenhouse.io/classpass,59,"Account Manager",no,classpass.greenhouse.ats-placeholder,,
insert,low,greenhouse,qventus,"Qventus, Inc","Qventus, Inc",https://boards.greenhouse.io/qventus,15,"Area Vice President  Sales",no,qventus.greenhouse.ats-placeholder,,
insert,med,ashby,kognitos,"Kognitos","Kognitos",https://jobs.ashbyhq.com/kognitos,6,"Staff Software Engineer",no,kognitos.ashby.ats-placeholder,,
insert,low,ashby,materialsecurity,"Material Security","Material Security",https://jobs.ashbyhq.com/materialsecurity,8,"Account Executive, SMB",no,materialsecurity.ashby.ats-placeholder,,
insert,low,greenhouse,jaris,"Jaris","Jaris",https://boards.greenhouse.io/jaris,1,"Data Scientist",no,jaris.greenhouse.ats-placeholder,,
insert,low,smartrecruiters,line2,"Line2","Line2",https://careers.smartrecruiters.com/line2,2,"iOS Senior Developer",no,line2.smartrecruiters.ats-placeholder,,
insert,low,smartrecruiters,widercircle,"Wider Circle","Wider Circle",https://careers.smartrecruiters.com/widercircle,1,"Group Leader",no,widercircle.smartrecruiters.ats-placeholder,,
insert,low,ashby,post,"Post Intelligence","Post Intelligence",https://jobs.ashbyhq.com/post,4,"Senior Data Engineer - Graph Specialist ",no,post.ashby.ats-placeholder,,
insert,low,ashby,codex,"Codex Beauty","Codex Beauty",https://jobs.ashbyhq.com/codex,1,"Expansion Lead, Kenya",no,codex.ashby.ats-placeholder,,
insert,low,greenhouse,newsbreak,"NewsBreak","NewsBreak",https://boards.greenhouse.io/newsbreak,13,"Account Manager",no,newsbreak.greenhouse.ats-placeholder,,
insert,low,greenhouse,octave,"Octave Bio","Octave Bio",https://boards.greenhouse.io/octave,23,"Director, IT & Security",no,octave.greenhouse.ats-placeholder,,
insert,low,greenhouse,airspace,"Airspace Defense, Inc","Airspace Defense, Inc",https://boards.greenhouse.io/airspace,16,"Associate Technical Product Manager, Integrations",no,airspace.greenhouse.ats-placeholder,,
insert,low,greenhouse,goodwin,"Goodwin","Goodwin",https://boards.greenhouse.io/goodwin,2,"Aviation Operations Coordinator",no,goodwin.greenhouse.ats-placeholder,,
insert,low,smartrecruiters,armis,"Armis","Armis",https://careers.smartrecruiters.com/armis,2,"QA Team Leader",no,armis.smartrecruiters.ats-placeholder,,
insert,low,greenhouse,quantifind,"Quantifind","Quantifind",https://boards.greenhouse.io/quantifind,17,"Associate Data Scientist",no,quantifind.greenhouse.ats-placeholder,,
insert,low,greenhouse,govini,"Govini","Govini",https://boards.greenhouse.io/govini,48,"Account Executive - DoW",no,govini.greenhouse.ats-placeholder,,
insert,low,greenhouse,mercari,"Mercari","Mercari",https://boards.greenhouse.io/mercari,3,"Software Engineer, Data",no,mercari.greenhouse.ats-placeholder,,
insert,low,smartrecruiters,alten,"Alten Calsoft Labs","Alten Calsoft Labs",https://careers.smartrecruiters.com/alten,100,"Technicien Imagerie Numérique",no,alten.smartrecruiters.ats-placeholder,,
insert,low,lever,creatordeck,"Creator Deck","Creator Deck",https://jobs.lever.co/creatordeck,4,"BDR - Business Development Representative",no,creatordeck.lever.ats-placeholder,,
insert,low,ashby,tides,"Tides Foundation","Tides Foundation",https://jobs.ashbyhq.com/tides,4,"Director, Total Rewards and People Operations",no,tides.ashby.ats-placeholder,,
insert,high,ashby,accord,"Accord (inaccord.com)","Accord",https://jobs.ashbyhq.com/accord,2,"Senior Enterprise Customer Success Manager",no,accord.ashby.ats-placeholder,,
insert,low,ashby,vector,"Vector Atomic","Vector Atomic",https://jobs.ashbyhq.com/vector,4,"Product Manager",no,vector.ashby.ats-placeholder,,
skip-ats,med,ashby,haus,"Haus.io","Haus.io",https://jobs.ashbyhq.com/haus,6,"Future Opportunities at Haus ",no,haus.ashby.ats-placeholder,,
insert,low,ashby,interface,"Interface Masters Technologies","Interface Masters Technologies",https://jobs.ashbyhq.com/interface,3,"Sales Development Representative",no,interface.ashby.ats-placeholder,,
insert,low,ashby,passport,"Passport Capital","Passport Capital",https://jobs.ashbyhq.com/passport,8,"Business Operations Analyst, AI Enablement",no,passport.ashby.ats-placeholder,,
insert,low,ashby,bifrost,"Bifrost AI","Bifrost AI",https://jobs.ashbyhq.com/bifrost,5,"Founder's Office - Strategy Analyst Internship (6 Months)",no,bifrost.ashby.ats-placeholder,,
insert,low,greenhouse,ceribell,"Ceribell","Ceribell",https://boards.greenhouse.io/ceribell,41,"Clinical Account Manager - Central Ohio ",no,ceribell.greenhouse.ats-placeholder,,
insert,low,ashby,contextual,"Contextual AI","Contextual AI",https://jobs.ashbyhq.com/contextual,2,"Founding Full-Stack Engineer",no,contextual.ashby.ats-placeholder,,
insert,low,ashby,hawk,"Hawk Incentives","Hawk Incentives",https://jobs.ashbyhq.com/hawk,17,"Senior Fullstack Java Developer",no,hawk.ashby.ats-placeholder,,
insert,high,ashby,cside,"c/side","c/side",https://jobs.ashbyhq.com/cside,2,"Senior Growth Marketer",no,cside.ashby.ats-placeholder,,
insert,med,lever,cyara,"Cyara","Cyara",https://jobs.lever.co/cyara,25,"Account Executive - North America New Logo",no,cyara.lever.ats-placeholder,,
insert,low,greenhouse,aditumbio,"Aditum Bio","Aditum Bio",https://boards.greenhouse.io/aditumbio,1,"Vice President, Clinical Development - Immunology",no,aditumbio.greenhouse.ats-placeholder,,
skip-ats,low,ashby,rain,"Rain the Growth Agency","Rain the Growth Agency",https://jobs.ashbyhq.com/rain,39,"Backend Engineer",no,rain.ashby.ats-placeholder,,
insert,high,ashby,databook,"Databook","Databook",https://jobs.ashbyhq.com/databook,2,"Head of AI Strategy & Deployment",no,databook.ashby.ats-placeholder,,
insert,low,lever,ltaresearch,"LTA Research","LTA Research",https://jobs.lever.co/ltaresearch,6,"A&P Mechanic",no,ltaresearch.lever.ats-placeholder,,
insert,low,smartrecruiters,lyra,"Lyra","Lyra",https://careers.smartrecruiters.com/lyra,1,"Head of Engineering",no,lyra.smartrecruiters.ats-placeholder,,
insert,low,ashby,agent,"Agent IQ","Agent IQ",https://jobs.ashbyhq.com/agent,16,"Sr. Landscaping Estimator",no,agent.ashby.ats-placeholder,,
insert,low,greenhouse,ethernovia,"Ethernovia","Ethernovia",https://boards.greenhouse.io/ethernovia,32,"ASPICE SPECIALIST",no,ethernovia.greenhouse.ats-placeholder,,
insert,low,greenhouse,springboard,"Springboard","Springboard",https://boards.greenhouse.io/springboard,6,"B2B Marketing Lead",no,springboard.greenhouse.ats-placeholder,,
insert,low,greenhouse,gofundme,"GoFundMe","GoFundMe",https://boards.greenhouse.io/gofundme,46,"Account Executive, Enterprise",no,gofundme.greenhouse.ats-placeholder,,
insert,low,greenhouse,verantos,"Verantos","Verantos",https://boards.greenhouse.io/verantos,4,"Clinical Annotator",no,verantos.greenhouse.ats-placeholder,,
insert,low,smartrecruiters,cartsguru,"Carts Guru","Carts Guru",https://careers.smartrecruiters.com/cartsguru,1,"Business Development Representative",no,cartsguru.smartrecruiters.ats-placeholder,,
insert,low,smartrecruiters,rockyou,"RockYou","RockYou",https://careers.smartrecruiters.com/rockyou,1,"Content Writer/Editor (Contract/Intern)",no,rockyou.smartrecruiters.ats-placeholder,,
insert,low,ashby,prime,"Prime Financial Technologies","Prime Financial Technologies",https://jobs.ashbyhq.com/prime,3,"ML Engineer",no,prime.ashby.ats-placeholder,,
insert,low,ashby,aurorasolar,"Aurora Solar","Aurora Solar",https://jobs.ashbyhq.com/aurorasolar,8,"Senior Software Engineer, Sales Mode",no,aurorasolar.ashby.ats-placeholder,,
insert,low,smartrecruiters,heartvista,"HeartVista.AI","HeartVista.AI",https://careers.smartrecruiters.com/heartvista,1,"Machine Learning Engineer",no,heartvista.smartrecruiters.ats-placeholder,,
insert,high,ashby,kinetic,"Kinetic (kinetic.xyz)","Kinetic",https://jobs.ashbyhq.com/kinetic,2,"Founding Engineer",no,kinetic.ashby.ats-placeholder,,
insert,low,greenhouse,legion,"Legion Technologies","Legion Technologies",https://boards.greenhouse.io/legion,11,"Field Marketing Manager",no,legion.greenhouse.ats-placeholder,,
insert,med,ashby,twelve,"Twelve","Twelve",https://jobs.ashbyhq.com/twelve,8,"Future Opportunities at Twelve",no,twelve.ashby.ats-placeholder,,
insert,low,greenhouse,falconx,"FalconX","FalconX",https://boards.greenhouse.io/falconx,22,"Accounting Manager, Capital Markets/Trading",no,falconx.greenhouse.ats-placeholder,,
insert,low,ashby,ultra,"Ultra Clean Technology","Ultra Clean Technology",https://jobs.ashbyhq.com/ultra,5,"Head of Retail",no,ultra.ashby.ats-placeholder,,
insert,high,ashby,tango,"Tango (tango.me)","Tango",https://jobs.ashbyhq.com/tango,1,"Keep me in mind! ",no,tango.ashby.ats-placeholder,,
skip-ats,low,greenhouse,prolific,"Prolific Minds","Prolific Minds",https://boards.greenhouse.io/prolific,174,"AI Trainer - Advanced Arabic Fluency (Boston)",no,prolific.greenhouse.ats-placeholder,,
insert,low,greenhouse,prevail,"Prevail Legal","Prevail Legal",https://boards.greenhouse.io/prevail,15,"Account Executive",no,prevail.greenhouse.ats-placeholder,,
insert,low,lever,gatorbio,"Gator Bio","Gator Bio",https://jobs.lever.co/gatorbio,2,"Field Service Engineer",no,gatorbio.lever.ats-placeholder,,
insert,med,lever,unitq,"unitQ","unitQ",https://jobs.lever.co/unitq,5,"Account Executive",no,unitq.lever.ats-placeholder,,
skip-ats,low,lever,blue,"Blue Clover Devices","Blue Clover Devices",https://jobs.lever.co/blue,3,"Data Engineer",no,blue.lever.ats-placeholder,,
insert,med,ashby,cube,"Cube (cube.dev)","Cube",https://jobs.ashbyhq.com/cube,17,"Customer Data Lead",no,cube.ashby.ats-placeholder,,
insert,low,greenhouse,tekion,"Tekion","Tekion",https://boards.greenhouse.io/tekion,45,"Architect, Software Engineering - Frontend - Integration ",no,tekion.greenhouse.ats-placeholder,,
insert,low,smartrecruiters,ajua,"Ajua","Ajua",https://careers.smartrecruiters.com/ajua,9,"Senior Data Scientist, Product",no,ajua.smartrecruiters.ats-placeholder,,
skip-ats,low,ashby,union,"Union Metrics","Union Metrics",https://jobs.ashbyhq.com/union,3,"Sales Engineer (Pre-Sales)",no,union.ashby.ats-placeholder,,
insert,med,lever,baunfire,"Baunfire","Baunfire",https://jobs.lever.co/baunfire,5,"Freelance Designer",no,baunfire.lever.ats-placeholder,,
insert,low,lever,rocketcommunications,"Rocket Communications","Rocket Communications",https://jobs.lever.co/rocketcommunications,4,"Business Development Lead (Defense)",no,rocketcommunications.lever.ats-placeholder,,
